Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
2013,"PLDI","Look up! - James R. Larus",0.0426084029,19.8732122960,0.0426084029,67.1544103501,122.0093652224,10.8678500861,0.0426084029,10.8678500861,60.2474635130,112.2781072663
2013,"PLDI","Optimizing database-backed applications with query synthesis - Alvin Cheung Armando Solar-Lezama Samuel Madden",2636.7764557654,3106.6537160999,0.0426084029,0.0426084029,32.0438825807,0.0426084029,0.0426084029,0.0426084029,0.0426084029,206.6963791654
2013,"PLDI","Terra - Zachary DeVito James Hegarty Alex Aiken Pat Hanrahan Jan Vitek",0.0426084029,4955.0796270148,0.0426084029,0.0426084029,0.0426084029,0.0426084029,0.0426084029,0.0426084029,0.0426084029,1024.0055897907
2013,"PLDI","SMAT - Jiajia Li Guangming Tan Mingyu Chen Ninghui Sun",0.0426084029,63.0389579380,0.0426084029,3765.1535654664,0.0426084029,0.0426084029,0.0426084029,0.0426084029,0.0426084029,643.9353018040
2013,"PLDI","When polyhedral transformations meet SIMD code generation - Martin Kong Richard Veras Kevin Stock Franz Franchetti Louis-No&#235;l Pouchet P. Sadayappan",269.4951677682,242.8026792885,0.0426084029,0.0426084029,0.0426084029,0.0426084029,104.1981259680,0.0426084029,0.0426084029,5902.6744605867
2013,"PLDI","Programming languages in security - Fred B. Schneider",76.9548727658,54.2349131333,0.0426084029,0.0426084029,44.4110325425,12.3061117863,0.0426084029,12.3061117863,0.0426084029,0.0426084029
2013,"PLDI","CLAP - Jeff Huang Charles Zhang Julian Dolby",1166.0228117303,0.0426084029,0.0426084029,114.3501414655,4636.6810499599,0.0426084029,0.0426084029,0.0426084029,0.0426084029,264.1164304558
2013,"PLDI","CONCURRIT - Tayfun Elmas Jacob Burnim George Necula Koushik Sen",0.0426084029,0.0426084029,0.0426084029,0.0426084029,6419.0426084026,0.0426084029,0.0426084029,0.0426084029,0.0426084029,0.0426084029
2013,"PLDI","Dynamic determinacy analysis - Max Sch&#228;fer Manu Sridharan Julian Dolby Frank Tip",4036.8788426237,628.1730557298,42.6927564991,0.0426084029,199.6213906291,0.0426084029,0.0426084029,0.0426084029,216.8469965326,0.0426084029
2013,"PLDI","Formal verification of SSA-based optimizations for LLVM - Jianzhou Zhao Santosh Nagarakatte Milo M.K. Martin Steve Zdancewic",212.4826760029,125.7784869804,4259.3016518461,0.0426084029,1495.6076187819,0.0426084029,0.0426084029,0.0426084029,0.0426084029,0.0426084029
