Year,Conference,Title,Topic 0,Topic 1
1981,"POPL","Paths - Robert Cartwright Robert Hood Philip Matthews",1441.7021403447,2069.7863815313
1981,"POPL","A program development tool - C. N. Alberga A. L. Brown G. B. Leeman M. Mikelsons M. N. Wegman",1156.4048348648,3520.0836870112
1981,"POPL","Incremental evaluation for attribute grammars with application to syntax-directed editors - Alan Demers Thomas Reps Tim Teitelbaum",123.7584913269,3313.7300305491
1981,"POPL","Linear cost is sometimes quadratic - Barry K. Rosen",178.9720714489,2225.5164504271
1981,"POPL","Formal program testing - Robert Cartwright",826.1977665699,1596.2907553061
1981,"POPL","On the advantages of free choice - Daniel Lehmann Michael O. Rabin",316.5373569408,1565.9511649352
1981,"POPL","Axiomatic definitions of programming languages, II - Joseph Y. Halpern Albert R. Meyer",591.6499936180,1301.8385282580
1981,"POPL","Program verification based on denotation semantics - Wolfgang Polak",684.2938845506,1778.1946373254
1981,"POPL","Program logic without binding is decidable - V. R. Pratt",918.5093635219,1161.9791583541
1981,"POPL","The temporal logic of branching time - Mordechai Ben-Ari Zohar Manna Amir Pnueli",1580.1278007495,1268.3607211265
1981,"POPL","Verification of attribute grammar - Takuya Katayama Yutaka Hoshino",81.7516997480,2194.7368221279
1981,"POPL","Modeling of problem domains for driving program development systems - J. Ramanathan C. J. Shubra",519.6556623847,2880.8328594913
1981,"POPL","Inferring types in Smalltalk - Norihisa Suzuki",1685.5783888881,1187.9101329879
1981,"POPL","Program optimization and exception handling - John Hennessy",295.4903742616,2002.9981476144
1981,"POPL","Dependence graphs and compiler optimizations - D. J. Kuck R. H. Kuhn D. A. Padua B. Leasure M. Wolfe",752.0555781673,2699.4329437087
1981,"POPL","A precise inter-procedural data flow algorithm - Eugene M. Myers",787.0762623738,1582.4122595021
1981,"POPL","Program improvement by internal specialization - William L. Scherlis",767.7795232246,1620.7089986513
1981,"POPL","Programming primitives for database languages - Ashok K. Chandra",2154.7141770274,1335.7743448486
1981,"POPL","Paging as a language processing task - Michael W. Condry",947.2578909649,3047.2306309110
1981,"POPL","Making the world safe for garbage collection - Susan Owicki",1597.7303569696,1708.7581649064
1981,"POPL","<b>Forward</b> debate - Patricia C. Goldberg",13.5759440630,83.9125778130
1981,"POPL","Position paper on optimizing compilers - W. H. Harrison",0.2442609380,0.2442609380
1981,"POPL","Position paper on optimizing compilers - S. C. Johnson",0.2442609380,0.2442609380
1988,"POPL","Detecting equality of variables in programs - B. Alpern M. N. Wegman F. K. Zadeck",0.2442609380,0.2442609380
1988,"POPL","Global value numbers and redundant computations - B. K. Rosen M. N. Wegman F. K. Zadeck",0.2442609380,0.2442609380
1988,"POPL","Strictness analysis aids time analysis - P. Wadler",0.2442609380,0.2442609380
1988,"POPL","Integrating non-intering versions of programs - S. Horwitz J. Prins T. Reps",0.2442609380,0.2442609380
1988,"POPL","On the adequacy of program dependence graphs for representing programs - S. Horwitz J. Prins T. Reps",0.2442609380,0.2442609380
1988,"POPL","Stores and partial continuations as first-class objects in a language and its environment - G. F. Johnson D. Duggan",0.2442609380,0.2442609380
1988,"POPL","Sacrificing simplicity for convenience: Where do you draw the line? - J. H. Williams E. L. Wimmers",0.2442609380,0.2442609380
1988,"POPL","The theory and practice of first-class prompts - Mattias Felleisen",0.2442609380,0.2442609380
1988,"POPL","Towards fully abstract semantics for local variables - A. R. Meyer K. Sieber",0.2442609380,0.2442609380
1988,"POPL","Correct flow analysis in continuation semantics - M. Montenyohl M. Wand",0.2442609380,0.2442609380
1988,"POPL","Inductive methods for reasoning about abstract data types - S.J. Garland J. V. Guttag",0.2442609380,0.2442609380
1988,"POPL","Bisimulation can't be traced - B. Bloom S. Istrail A. R. Meyer",0.2442609380,0.2442609380
1988,"POPL","The essence of ML - J. C. Mitchell R. Harper",0.2442609380,0.2442609380
1988,"POPL","A compositional approach to superimposition - L. Boug&#233; N. Francez",0.2442609380,0.2442609380
1988,"POPL","A temporal fixpoint calculus - M. Y. Vardi",0.2442609380,0.2442609380
1988,"POPL","Efficient dataflow analysis of logic programs - S. K. Debray",0.2442609380,0.2442609380
1988,"POPL","Incremental data flow analysis via dominator and attribute update - M. D. Carroll B. G. Ryder",0.2442609380,0.2442609380
1988,"POPL","Lifetime analysis of dynamically allocated objects - C. Ruggieri T. P. Murtagh",0.2442609380,0.2442609380
1988,"POPL","Optimal code generation for expression trees: an application BURS theory - E. Pelegr&#237;-Llopart S. L. Graham",0.2442609380,0.2442609380
1988,"POPL","Compiler optimizations for asynchronous systolic array programs - M. Lam",0.2442609380,0.2442609380
