Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49
2001,"POPL","Programming language methods in computer security - John C. Mitchell",0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,5.9172262110,0.0174858388,0.0174858388,2.0288770592,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,15.1063542462,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","Efficient deductive methods for program analysis - Harald Ganzinger",0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,5.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","Mobile values, new names, and secure communication - Martín Abadi, Cédric Fournet",0.0174858388,7.2140777210,5.8135832166,0.0174858388,0.0174858388,5.0105374452,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,25.0317449724,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","Nomadic pict: correct communication infrastructure for mobile computation - Asis Unyapoth, Peter Sewell",0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,102.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","A generic type system for the Pi-calculus - Atsushi Igarashi, Naoki Kobayashi",0.0174858388,0.0174858388,13.6910568925,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,25.5967600993,0.0174858388,0.0174858388,0.0174858388,0.0174858388,12.7646405245,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","Oracle-based checking of untrusted software - George C. Necula, S. P. Rahul",0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,8.3121908616,0.0174858388,0.0174858388,25.1617501942,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,1.0286652073,0.0174858388,0.0174858388,0.0174858388,3.3944183246,0.0174858388,0.0174858388,0.0174858388,10.3088261687,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,31.8990642763,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","Stratified operational semantics for safety and correctness of the region calculus - Cristiano Calcagno",0.0174858388,0.0174858388,12.9691339844,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,5.8674721005,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,4.3535859043,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,55.8797513661,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","Type-preserving garbage collectors - Daniel C. Wang, Andrew W. Appel",0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,10.9288131459,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,34.5587366606,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,23.5649077099,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","A compiler technique for improving whole-program locality - Mahmut Taylan Kandemir",0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,50.3071616380,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,72.6183422860,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,4.1269535924,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388
2001,"POPL","Avoiding exponential explosion: generating compact verification conditions - Cormac Flanagan, James B. Saxe",0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.9454408304,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,48.5563118048,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,7.3525132291,0.0174858388,0.0174858388,0.0174858388,0.0174858388,4.2156774909,0.0174858388,0.0174858388,0.0174858388,0.0174858388
